Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0031637	2857	976	1068	840	1986	895	1439	1525	1522	1175	1013	1097	1295.11	1495	1095	0.731	-0.452	-3.463	0.000534745440640287	0.0105091813753806	0.0035	0.0195	0.0114	0.0114	TRUE	NA
FBgn0002609	109	37	34	15	45	12	55	58	48	21	23	15	36.63	54	20	0.371	-1.431	-3.459	0.00054251375984076	0.0105633568342204	0	0.1388	0.0872	0.0872	TRUE	NA
FBgn0027590	1110	351	380	280	700	330	559	549	541	392	357	404	467.02	550	384	0.698	-0.52	-3.46	0.000540199675356772	0.0105633568342204	0	0.0257	0.0139	0.0139	TRUE	NA
FBgn0028331	12595	3848	4000	3175	8117	3943	6344	6014	5700	4441	4139	4833	5244.96	6019	4471	0.743	-0.429	-3.459	0.000541579655081521	0.0105633568342204	0.0054	0.0169	0.0108	0.0108	TRUE	NA
FBgn0262818	782	265	212	146	495	173	394	414	302	204	252	212	296.46	370	223	0.604	-0.727	-3.459	0.000542273763508012	0.0105633568342204	0.0235	0.0312	0.028	0.028	TRUE	NA
FBgn0020414	23991	6221	7348	5271	16031	6403	12083	9722	10470	7372	8175	7848	9278.51	10758	7798	0.727	-0.46	-3.455	0.000550848552286532	0.0106518443677242	0.0101	0.0166	0.0127	0.0127	TRUE	NA
FBgn0036824	6331	2554	3118	1861	4333	2362	3189	3991	4443	2603	2210	2895	3221.75	3874	2569	0.668	-0.582	-3.446	0.000568710144865596	0.0109720714676472	0.0235	0.0175	0.0202	0.0202	TRUE	NA
FBgn0014906	8218	2664	3136	2382	5944	2693	4139	4163	4468	3332	3031	3301	3739.06	4257	3221	0.756	-0.403	-3.445	0.000571174252657993	0.0109944523382638	0.0025	0.0173	0.0096	0.0096	TRUE	NA
FBgn0038088	526	178	194	116	372	146	265	278	276	162	190	179	225.07	273	177	0.648	-0.626	-3.44	0.000582774554103445	0.0111921919490801	0	0.036	0.0189	0.0189	TRUE	NA
FBgn0085334	205	33	58	20	72	20	103	52	83	28	37	25	54.45	79	30	0.389	-1.361	-3.439	0.000584189710047689	0.0111938714668456	0.0732	0.0987	0.0889	0.0889	TRUE	NA
FBgn0003366	53	16	22	5	9	7	27	25	31	7	5	9	17.2	28	7	0.233	-2.102	-3.434	0.000595142066183601	0.0113265073589028	0	0.2775	0.1719	0.1719	TRUE	NA
FBgn0028542	2064	932	1297	611	1071	743	1040	1457	1848	855	546	911	1109.27	1448	771	0.541	-0.886	-3.435	0.000592585794650991	0.0113265073589028	0.0918	0.0201	0.0469	0.0469	TRUE	NA
FBgn0035879	3202	1136	1119	900	2196	1027	1613	1775	1594	1259	1120	1259	1436.66	1661	1213	0.729	-0.455	-3.431	0.0006017826335321	0.0114270932056512	0.0047	0.0192	0.0119	0.0119	TRUE	NA
FBgn0266417	253	86	103	40	158	73	127	134	147	56	81	89	105.76	136	75	0.545	-0.877	-3.418	0.00062995043581631	0.0119350834255445	0	0.0586	0.0362	0.0362	TRUE	NA
FBgn0003891	31065	10280	9291	7603	22956	8146	15646	16066	13239	10634	11706	9984	12879.23	14984	10775	0.72	-0.475	-3.416	0.000635567970830926	0.01201302216799	0.0113	0.0164	0.0138	0.0138	TRUE	NA
FBgn0042094	309	91	91	51	175	53	156	142	130	71	89	65	108.84	143	75	0.534	-0.906	-3.414	0.00064055226228078	0.0120278310095529	0.014	0.0574	0.0399	0.0399	TRUE	NA
FBgn0259110	1572	581	547	418	1175	482	792	908	779	585	599	591	708.96	826	592	0.716	-0.481	-3.411	0.000646980587010293	0.0121215407312973	0.0021	0.0224	0.0128	0.0128	TRUE	NA
FBgn0039776	6998	2565	2985	1952	4601	2528	3525	4009	4253	2730	2346	3099	3326.92	3929	2725	0.695	-0.525	-3.407	0.000657968714118198	0.0123000758951896	0.0163	0.0174	0.0168	0.0168	TRUE	NA
FBgn0003507	12804	4200	4042	3661	8118	3824	6449	6564	5759	5120	4140	4687	5453.23	6257	4649	0.741	-0.432	-3.384	0.000714218031901103	0.013185698737924	0.0057	0.0169	0.0115	0.0115	TRUE	NA
FBgn0029881	11617	3661	3063	2469	7813	2784	5851	5721	4364	3453	3984	3412	4464.46	5312	3616	0.682	-0.551	-3.386	0.000710066858198462	0.013185698737924	0.0218	0.0171	0.0189	0.0189	TRUE	NA
FBgn0038745	3273	1089	1206	944	2456	1043	1648	1702	1718	1320	1252	1278	1486.66	1689	1283	0.76	-0.397	-3.383	0.00071667349374744	0.013185698737924	0	0.0191	0.0092	0.0092	TRUE	NA
FBgn0034398	11495	3538	4556	3045	9143	3658	5790	5529	6492	4259	4662	4484	5202.59	5937	4468	0.752	-0.411	-3.381	0.00072239933774878	0.0132403235142608	0.0042	0.0169	0.0104	0.0104	TRUE	NA
