Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0031970	26	18	9	12	40	15	13	28	13	17	20	18	18.27	18	18	1.053	0.075	0.131	0.89543476275143	0.983770749276364	6e-04	0.2622	0.1726	0.1726	TRUE	NA
FBgn0031971	644	140	167	207	637	204	324	219	238	290	325	250	274.25	260	288	1.122	0.166	0.78	0.435131982611668	0.864623555361531	0.0237	0.0325	0.0287	0.0287	TRUE	NA
FBgn0031972	608	236	301	227	587	253	306	369	429	317	299	310	338.48	368	309	0.845	-0.242	-1.312	0.189602656795457	0.634701486290789	0.0112	0.0294	0.0213	0.0213	TRUE	NA
FBgn0031973	2407	920	1070	814	1701	1037	1212	1438	1525	1139	867	1271	1241.95	1392	1092	0.787	-0.346	-1.831	0.0670620780509248	0.378954678315916	0.0296	0.0197	0.0248	0.0248	TRUE	NA
FBgn0031974	143	37	42	27	193	35	72	58	60	38	98	43	61.46	63	60	0.927	-0.11	-0.251	0.802179391147724	0.967688431358773	0.1697	0.0892	0.1212	0.1212	TRUE	NA
FBgn0031975	50	24	23	12	38	20	25	38	33	17	19	25	26.02	32	20	0.632	-0.662	-1.458	0.14481240400134	0.570292131181621	0	0.1888	0.1042	0.1042	TRUE	NA
FBgn0031976	8	2	1	1	2	0	4	3	1	1	1	0	1.83	3	1	0.298	-1.748	-1.001	0.316787547064857	NA	0	2.4689	1.3695	1.3695	TRUE	NA
FBgn0031977	2764	771	1133	1133	3809	1149	1392	1205	1614	1585	1942	1408	1524.47	1404	1645	1.172	0.229	1.24	0.2149847710856	0.668381798480861	0.0305	0.019	0.0239	0.0239	TRUE	NA
FBgn0031979	98	20	55	67	102	62	49	31	78	94	52	76	63.45	53	74	1.371	0.455	1.081	0.279892073687564	0.739248928399121	0.1482	0.0869	0.1095	0.1095	TRUE	NA
FBgn0031980	34644	10921	18078	15128	35262	18808	17449	17067	25759	21159	17981	23053	20411.47	20092	20731	1.036	0.051	0.263	0.792884959404103	0.965958132074279	0.0297	0.0163	0.0276	0.0276	TRUE	NA
FBgn0031981	1486	602	561	774	1747	767	748	941	799	1083	891	940	900.36	829	971	1.171	0.228	1.387	0.165525142687114	0.60371182763546	0.0146	0.0211	0.0182	0.0182	TRUE	NA
FBgn0031985	3416	1223	1297	1442	3428	1625	1721	1911	1848	2017	1748	1992	1872.77	1827	1919	1.05	0.071	0.537	0.59106661740251	0.909796664625079	0.0057	0.0185	0.012	0.012	TRUE	NA
FBgn0031986	4	0	1	1	1	0	2	0	1	1	1	0	0.89	1	1	0.556	-0.848	-0.345	0.729986036453784	NA	0	5.0603	2.9836	2.9836	TRUE	NA
FBgn0031987	722	187	222	176	468	202	364	292	316	246	239	248	284.1	324	244	0.754	-0.407	-2.332	0.0196800837704236	0.1712423554267	0	0.0319	0.018	0.018	TRUE	NA
