Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0299524	751	336	271	341	171	163	430	461	357	208	228	178	310.2	416	205	0.492	-1.025	-4.54	5.63160729834814e-06	0.000163560647968358	0.0159	0.2459	0.033	0.033	TRUE	NA
FBtr0089736	729	231	268	407	152	202	417	317	353	248	203	221	293.04	362	224	0.618	-0.694	-4.532	5.85577114856744e-06	0.000169788133169611	0	0.2598	0.0131	0.0131	TRUE	NA
FBtr0083121	2440	1044	1087	1834	708	916	1396	1431	1432	1119	943	1000	1220.3	1420	1021	0.72	-0.474	-4.518	6.24026482182465e-06	0.000179831495319917	0.003	0.0695	0.0071	0.0071	TRUE	NA
FBtr0086060	3131	1291	1196	2196	960	1180	1791	1770	1576	1340	1279	1289	1507.36	1712	1303	0.761	-0.395	-4.518	6.24343249561286e-06	0.000179831495319917	0.0015	0.0581	0.0048	0.0048	TRUE	NA
FBtr0086516	2405	1015	959	1469	756	903	1376	1392	1264	896	1007	986	1153.4	1344	963	0.714	-0.485	-4.517	6.28040109579518e-06	0.000180597804447734	0.0031	0.073	0.0074	0.0074	TRUE	NA
FBtr0079466	1338	661	826	879	443	549	765	906	1088	536	590	600	747.67	920	575	0.63	-0.666	-4.498	6.8499541412766e-06	0.000195997155157318	0.0074	0.1075	0.0144	0.0144	TRUE	NA
FBtr0088469	1030	335	287	593	191	209	589	459	378	362	254	228	378.51	475	281	0.59	-0.762	-4.498	6.85621213177267e-06	0.000195997155157318	0.0051	0.2032	0.0176	0.0176	TRUE	NA
FBtr0309099	234	113	146	92	51	78	134	155	192	56	68	85	115.07	160	70	0.434	-1.204	-4.498	6.86091269631377e-06	0.000195997155157318	0.0055	0.647	0.0414	0.0414	TRUE	NA
FBtr0070148	19810	9088	10207	14661	8214	9096	11330	12460	13450	8944	10944	9933	11176.99	12413	9940	0.8	-0.322	-4.483	7.3532733957345e-06	0.000209376049336715	0.0024	0.016	0.0036	0.0036	TRUE	NA
FBtr0083764	2037	990	247	1180	3	1	1165	1357	325	720	4	1	595.48	949	242	0.01	-6.647	-4.479	7.49030114701913e-06	0.000212583041999927	1.9559	0.1326	1.5164	1.5164	TRUE	NA
FBtr0332142	443	311	276	170	148	112	253	426	364	104	197	122	244.45	348	141	0.405	-1.303	-4.467	7.94640401412271e-06	0.000224431177228691	0.0323	0.3095	0.0563	0.0563	TRUE	NA
FBtr0334869	6103	653	588	3696	414	396	3491	895	775	2255	552	432	1399.92	1720	1080	0.608	-0.717	-4.463	8.06415572945119e-06	0.000227388313497438	0.0117	0.0618	0.0172	0.0172	TRUE	NA
FBtr0070493	95	21	20	0	0	0	54	29	26	0	0	0	18.25	36	0	0.005	-7.635	-4.455	8.37568758077831e-06	0.000234277258078078	0.0171	4.0305	1.0999	1.0999	TRUE	NA
FBtr0301857	763	165	215	144	58	106	436	226	283	88	77	116	204.47	315	94	0.306	-1.71	-4.434	9.2645535489292e-06	0.000257486619048868	0.0711	0.3682	0.0998	0.0998	TRUE	NA
FBtr0343358	420	194	199	91	0	1	240	266	262	56	0	1	137.51	256	19	0.01	-6.678	-4.424	9.69746070081528e-06	0.000268234841543503	1.6923	0.543	1.4243	1.4243	TRUE	NA
FBtr0076362	3474	1521	1554	2620	1016	1170	1987	2085	2048	1598	1354	1278	1724.97	2040	1410	0.69	-0.536	-4.408	1.04208115808364e-05	0.000286876876157434	0.0063	0.0519	0.01	0.01	TRUE	NA
FBtr0085828	1279	187	218	547	76	141	732	256	287	334	101	154	310.68	425	196	0.466	-1.102	-4.406	1.05467950761075e-05	0.000289887146681783	0.0179	0.2456	0.0401	0.0401	TRUE	NA
