Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0031528	2	2	2	11	0	0	1	3	3	6	0	0	2.1	2	2	0.955	-0.067	-0.04	0.967885469416754	NA	1.4766	1.5138	1.5031	1.5031	TRUE	4.7157
FBgn0031529	747	252	310	892	328	402	376	394	442	455	459	493	436.36	404	469	1.164	0.219	1.527	0.126715166739891	0.484192187967486	0.0023	0.0201	0.0123	0.0123	TRUE	0.0743
FBgn0031530	678	232	215	735	284	360	341	363	306	375	397	441	370.61	337	404	1.197	0.26	1.692	0.0906447837965885	0.404969229781906	0.0039	0.0213	0.0141	0.0141	TRUE	0.0724
FBgn0031531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0031533	1	0	2	2	0	0	1	0	3	1	0	0	0.73	1	0	0.439	-1.188	-0.454	0.649972306910457	NA	0.0056	4.3346	3.6002	3.6002	TRUE	0.6508
FBgn0031534	2204	716	824	2137	791	858	1110	1119	1174	1090	1106	1052	1108.48	1134	1083	0.955	-0.066	-0.598	0.549568503257645	0.868583095197792	0	0.0157	0.0079	0.0079	TRUE	0.0109
FBgn0031535	686	202	308	584	255	322	346	316	439	298	357	395	358.2	367	350	0.951	-0.073	-0.394	0.693491865000502	0.925772514501746	0.0215	0.0216	0.0216	0.0216	TRUE	0.3165
FBgn0031536	1077	331	417	1008	385	478	542	517	594	514	538	586	548.72	551	546	0.989	-0.016	-0.116	0.907756435403662	0.980533420468927	0.0026	0.0186	0.0115	0.0115	TRUE	0.0499
FBgn0031538	287	116	149	456	216	269	145	181	212	233	302	330	233.75	179	288	1.614	0.691	3.211	0.0013232903328132	0.0183020916061602	0.0315	0.0263	0.0284	0.0284	TRUE	0.3772
FBgn0031540	440	160	160	328	134	136	222	250	228	167	187	167	203.5	233	174	0.745	-0.424	-2.42	0.0155159081697953	0.128319585950201	0	0.0283	0.0168	0.0168	TRUE	0.0438
FBgn0031542	3	1	2	3	0	3	2	2	3	2	0	4	1.86	2	2	0.904	-0.146	-0.095	0.923938376297236	NA	0	1.7109	1.1212	1.1212	TRUE	0.2555
FBgn0031544	3065	993	1194	2588	1035	1206	1544	1552	1701	1320	1448	1478	1507.07	1599	1415	0.884	-0.177	-1.527	0.126681267337649	0.484192187967486	0.0028	0.0149	0.009	0.009	TRUE	0.0441
FBgn0031545	32	7	0	52	6	5	16	11	0	27	8	6	11.35	9	14	1.5	0.585	0.648	0.516775999021791	0.858274067366604	1.1013	0.2904	0.4911	0.4911	TRUE	0.8912
FBgn0031546	10	4	0	9	1	1	5	6	0	5	1	1	3.08	4	2	0.676	-0.566	-0.431	0.666460770843603	NA	0.5707	1.0344	0.9033	0.9033	TRUE	1.3208
FBgn0031547	490	176	260	285	80	98	247	275	370	145	112	120	211.61	297	126	0.429	-1.22	-5.6	2.14656179563237e-08	1.08633101782372e-06	0.0291	0.0277	0.0283	0.0283	TRUE	0.5023
FBgn0031548	127	44	50	43	10	21	64	69	71	22	14	26	44.27	68	21	0.308	-1.699	-4.858	1.18414251055387e-06	4.35832947996004e-05	0	0.084	0.0566	0.0566	TRUE	0.2702
FBgn0031549	1230	365	383	1232	366	417	620	570	546	628	512	511	564.49	579	550	0.953	-0.069	-0.466	0.641257801651757	0.908866490024351	0.0084	0.0184	0.014	0.014	TRUE	0.193
FBgn0031550	1	0	0	0	0	0	1	0	0	0	0	0	0.08	0	0	0.506	-0.982	-0.242	0.809054835068777	NA	0	37.5384	10	10	TRUE	0.1276
FBgn0031554	25	2	0	26	0	0	13	3	0	13	0	0	4.83	5	4	0.848	-0.238	-0.079	0.936872446928356	NA	6.2824	0.6651	1.5569	6.2824	TRUE	1.936
FBgn0031558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0031559	1	0	0	1	0	0	1	0	0	1	0	0	0.17	0	0	0.933	-0.1	-0.025	0.980307217136184	NA	0	18.6595	10	10	TRUE	0.0958
FBgn0031560	12	3	3	3	0	1	6	5	4	2	0	1	2.96	5	1	0.205	-2.285	-1.738	0.0822508018026037	NA	0	1.0769	0.6825	0.6825	TRUE	0.3124
FBgn0031561	14	5	3	19	3	1	7	8	4	10	4	1	5.71	6	5	0.841	-0.251	-0.267	0.789808916122504	NA	0.2596	0.5647	0.4586	0.4586	TRUE	0.6942
FBgn0031562	0	0	1	1	0	0	0	0	1	1	0	0	0.32	0	0	0.747	-0.421	-0.109	0.913497584662157	NA	0	9.7813	9.0625	9.0625	TRUE	0.5568
FBgn0031563	0	0	0	1	1	0	0	0	0	1	1	0	0.32	0	1	3.147	1.654	0.427	0.669250995860848	NA	0	9.9156	9.0085	9.0085	TRUE	0.1382
FBgn0031564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0031566	982	290	311	1137	373	459	495	453	443	580	522	563	509.17	464	555	1.194	0.256	1.884	0.0595848812704098	0.313665802290508	0.002	0.019	0.0112	0.0112	TRUE	0.0449
FBgn0031568	171	39	34	81	21	25	86	61	48	41	29	31	49.47	65	34	0.518	-0.948	-2.683	0.00730050974310882	0.071772229891689	0.0516	0.0765	0.0671	0.0671	TRUE	0.3582
FBgn0031571	84	31	26	79	38	25	42	48	37	40	53	31	41.98	42	41	0.967	-0.048	-0.138	0.890444285773604	0.977854536888375	0.0066	0.0879	0.063	0.063	TRUE	0.2225
FBgn0031573	263	74	81	231	89	92	132	116	115	118	124	113	119.76	121	118	0.968	-0.047	-0.225	0.821938076553728	0.961188105451626	0	0.0391	0.0233	0.0233	TRUE	0.0855
FBgn0031574	425	164	176	420	169	239	214	256	251	214	236	293	244.1	240	248	1.032	0.046	0.241	0.809289651345397	0.958683724502387	0.015	0.0257	0.0214	0.0214	TRUE	0.2766
FBgn0031575	679	209	236	604	253	265	342	327	336	308	354	325	331.93	335	329	0.977	-0.034	-0.228	0.819565104091561	0.96079839146676	0	0.0223	0.0128	0.0128	TRUE	0.0473
FBgn0031579	5	4	3	8	3	6	3	6	4	4	4	7	4.78	4	5	1.251	0.323	0.341	0.733467990229292	NA	0	0.672	0.4219	0.4219	TRUE	0.4887
FBgn0031580	19	7	5	20	5	18	10	11	7	10	7	22	11.15	9	13	1.406	0.491	0.73	0.465480926272038	0.834506302615351	0.1013	0.2954	0.2287	0.2287	TRUE	0.9547
FBgn0031585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0031589	3071	1042	1096	3424	1236	1431	1547	1628	1562	1746	1729	1754	1660.94	1579	1743	1.105	0.144	1.384	0.166497045477533	0.547763260157367	0	0.0147	0.0071	0.0071	TRUE	0.0088
FBgn0031590	4275	1427	1693	4186	1740	1880	2153	2230	2412	2135	2434	2304	2278.04	2265	2291	1.011	0.016	0.139	0.889357874207823	0.977518813067062	0.0035	0.0142	0.0089	0.0089	TRUE	0.0445
FBgn0031592	2	1	0	2	1	2	1	2	0	1	1	2	1.24	1	1	1.816	0.861	0.472	0.636689221222159	NA	0	2.5532	1.4697	1.4697	TRUE	0.1818
FBgn0031596	1	0	0	0	0	0	1	0	0	0	0	0	0.08	0	0	0.506	-0.982	-0.242	0.809054835068777	NA	0	37.5384	10	10	TRUE	0.1276
FBgn0031597	232	70	72	322	82	81	117	109	103	164	115	99	117.84	110	126	1.161	0.216	0.854	0.39299917115987	0.796279257852812	0.0329	0.0396	0.037	0.037	TRUE	0.8358
FBgn0031598	808	266	299	919	347	392	407	416	426	469	485	480	447.19	416	478	1.149	0.201	1.51	0.131093639503973	0.491272121088156	0	0.0199	0.0103	0.0103	TRUE	0.0052
FBgn0031600	917	254	332	905	331	375	462	397	473	461	463	460	452.66	444	461	1.036	0.052	0.366	0.714549498883507	0.929097585740686	0.001	0.0198	0.0119	0.0119	TRUE	0.089
FBgn0031601	302	79	125	368	117	131	152	123	178	188	164	161	160.92	151	171	1.132	0.179	0.861	0.389313324299494	0.793504297376566	0.01	0.0324	0.0245	0.0245	TRUE	0.1887
FBgn0031602	6	2	0	11	2	5	3	3	0	6	3	6	3.45	2	5	2.265	1.179	1.002	0.316513816557745	NA	0	0.9267	0.6509	0.6509	TRUE	0.4161
FBgn0031603	442	107	124	505	149	181	223	167	177	258	208	222	209.05	189	229	1.207	0.271	1.381	0.167225397245382	0.548408178668857	0.0151	0.0279	0.0227	0.0227	TRUE	0.3094
FBgn0031604	2058	757	852	2037	870	1058	1037	1183	1214	1039	1217	1297	1164.33	1145	1184	1.035	0.049	0.356	0.722064987196896	0.932497149624873	0.0095	0.0155	0.0128	0.0128	TRUE	0.1453
FBgn0031606	1500	588	593	1440	707	821	755	919	845	734	989	1006	874.81	840	910	1.083	0.114	0.706	0.479958750997928	0.84349419168624	0.0192	0.0164	0.0176	0.0176	TRUE	0.3573
FBgn0031607	1046	454	528	1119	507	627	527	710	752	571	709	769	672.82	663	683	1.032	0.045	0.249	0.803159222261116	0.956193370109913	0.0282	0.0175	0.0219	0.0219	TRUE	0.4082
